Region,Hour,Technology,Fuel,Value
DE,91,CoalPowerPlant,Gas,-0.0
FR,91,CoalPowerPlant,Gas,-0.0
NO,91,CoalPowerPlant,Gas,-0.0
DK,91,CoalPowerPlant,Gas,-0.0
UK,91,CoalPowerPlant,Gas,-0.0
DE,92,CoalPowerPlant,Gas,-0.0
FR,92,CoalPowerPlant,Gas,-0.0
NO,92,CoalPowerPlant,Gas,-0.0
DK,92,CoalPowerPlant,Gas,-0.0
UK,92,CoalPowerPlant,Gas,-0.0
DE,93,CoalPowerPlant,Gas,-0.0
FR,93,CoalPowerPlant,Gas,-0.0
NO,93,CoalPowerPlant,Gas,-0.0
DK,93,CoalPowerPlant,Gas,-0.0
UK,93,CoalPowerPlant,Gas,-0.0
DE,94,CoalPowerPlant,Gas,-0.0
FR,94,CoalPowerPlant,Gas,-0.0
NO,94,CoalPowerPlant,Gas,-0.0
DK,94,CoalPowerPlant,Gas,-0.0
UK,94,CoalPowerPlant,Gas,-0.0
DE,95,CoalPowerPlant,Gas,-0.0
FR,95,CoalPowerPlant,Gas,-0.0
NO,95,CoalPowerPlant,Gas,-0.0
DK,95,CoalPowerPlant,Gas,-0.0
UK,95,CoalPowerPlant,Gas,-0.0
DE,96,CoalPowerPlant,Gas,-0.0
FR,96,CoalPowerPlant,Gas,-0.0
NO,96,CoalPowerPlant,Gas,-0.0
DK,96,CoalPowerPlant,Gas,-0.0
UK,96,CoalPowerPlant,Gas,-0.0
DE,97,CoalPowerPlant,Gas,-0.0
FR,97,CoalPowerPlant,Gas,-0.0
NO,97,CoalPowerPlant,Gas,-0.0
DK,97,CoalPowerPlant,Gas,-0.0
UK,97,CoalPowerPlant,Gas,-0.0
DE,98,CoalPowerPlant,Gas,-0.0
FR,98,CoalPowerPlant,Gas,-0.0
NO,98,CoalPowerPlant,Gas,-0.0
DK,98,CoalPowerPlant,Gas,-0.0
UK,98,CoalPowerPlant,Gas,-0.0
DE,99,CoalPowerPlant,Gas,-0.0
FR,99,CoalPowerPlant,Gas,-0.0
NO,99,CoalPowerPlant,Gas,-0.0
DK,99,CoalPowerPlant,Gas,-0.0
UK,99,CoalPowerPlant,Gas,-0.0
DE,100,CoalPowerPlant,Gas,-0.0
FR,100,CoalPowerPlant,Gas,-0.0
NO,100,CoalPowerPlant,Gas,-0.0
DK,100,CoalPowerPlant,Gas,-0.0
UK,100,CoalPowerPlant,Gas,-0.0
DE,101,CoalPowerPlant,Gas,-0.0
FR,101,CoalPowerPlant,Gas,-0.0
NO,101,CoalPowerPlant,Gas,-0.0
DK,101,CoalPowerPlant,Gas,-0.0
UK,101,CoalPowerPlant,Gas,-0.0
DE,102,CoalPowerPlant,Gas,-0.0
FR,102,CoalPowerPlant,Gas,-0.0
NO,102,CoalPowerPlant,Gas,-0.0
DK,102,CoalPowerPlant,Gas,-0.0
UK,102,CoalPowerPlant,Gas,-0.0
DE,103,CoalPowerPlant,Gas,-0.0
FR,103,CoalPowerPlant,Gas,-0.0
NO,103,CoalPowerPlant,Gas,-0.0
DK,103,CoalPowerPlant,Gas,-0.0
UK,103,CoalPowerPlant,Gas,-0.0
DE,104,CoalPowerPlant,Gas,-0.0
FR,104,CoalPowerPlant,Gas,-0.0
NO,104,CoalPowerPlant,Gas,-0.0
DK,104,CoalPowerPlant,Gas,-0.0
UK,104,CoalPowerPlant,Gas,-0.0
DE,105,CoalPowerPlant,Gas,-0.0
FR,105,CoalPowerPlant,Gas,-0.0
NO,105,CoalPowerPlant,Gas,-0.0
DK,105,CoalPowerPlant,Gas,-0.0
UK,105,CoalPowerPlant,Gas,-0.0
DE,106,CoalPowerPlant,Gas,-0.0
FR,106,CoalPowerPlant,Gas,-0.0
NO,106,CoalPowerPlant,Gas,-0.0
DK,106,CoalPowerPlant,Gas,-0.0
UK,106,CoalPowerPlant,Gas,-0.0
DE,107,CoalPowerPlant,Gas,-0.0
FR,107,CoalPowerPlant,Gas,-0.0
NO,107,CoalPowerPlant,Gas,-0.0
DK,107,CoalPowerPlant,Gas,-0.0
UK,107,CoalPowerPlant,Gas,-0.0
DE,108,CoalPowerPlant,Gas,-0.0
FR,108,CoalPowerPlant,Gas,-0.0
NO,108,CoalPowerPlant,Gas,-0.0
DK,108,CoalPowerPlant,Gas,-0.0
UK,108,CoalPowerPlant,Gas,-0.0
DE,109,CoalPowerPlant,Gas,-0.0
FR,109,CoalPowerPlant,Gas,-0.0
NO,109,CoalPowerPlant,Gas,-0.0
DK,109,CoalPowerPlant,Gas,-0.0
UK,109,CoalPowerPlant,Gas,-0.0
DE,110,CoalPowerPlant,Gas,-0.0
FR,110,CoalPowerPlant,Gas,-0.0
NO,110,CoalPowerPlant,Gas,-0.0
DK,110,CoalPowerPlant,Gas,-0.0
UK,110,CoalPowerPlant,Gas,-0.0
DE,111,CoalPowerPlant,Gas,-0.0
FR,111,CoalPowerPlant,Gas,-0.0
NO,111,CoalPowerPlant,Gas,-0.0
DK,111,CoalPowerPlant,Gas,-0.0
UK,111,CoalPowerPlant,Gas,-0.0
DE,112,CoalPowerPlant,Gas,-0.0
FR,112,CoalPowerPlant,Gas,-0.0
NO,112,CoalPowerPlant,Gas,-0.0
DK,112,CoalPowerPlant,Gas,-0.0
UK,112,CoalPowerPlant,Gas,-0.0
DE,113,CoalPowerPlant,Gas,-0.0
FR,113,CoalPowerPlant,Gas,-0.0
NO,113,CoalPowerPlant,Gas,-0.0
DK,113,CoalPowerPlant,Gas,-0.0
UK,113,CoalPowerPlant,Gas,-0.0
DE,114,CoalPowerPlant,Gas,-0.0
FR,114,CoalPowerPlant,Gas,-0.0
NO,114,CoalPowerPlant,Gas,-0.0
DK,114,CoalPowerPlant,Gas,-0.0
UK,114,CoalPowerPlant,Gas,-0.0
DE,115,CoalPowerPlant,Gas,-0.0
FR,115,CoalPowerPlant,Gas,-0.0
NO,115,CoalPowerPlant,Gas,-0.0
DK,115,CoalPowerPlant,Gas,-0.0
UK,115,CoalPowerPlant,Gas,-0.0
DE,116,CoalPowerPlant,Gas,-0.0
FR,116,CoalPowerPlant,Gas,-0.0
NO,116,CoalPowerPlant,Gas,-0.0
DK,116,CoalPowerPlant,Gas,-0.0
UK,116,CoalPowerPlant,Gas,-0.0
DE,117,CoalPowerPlant,Gas,-0.0
FR,117,CoalPowerPlant,Gas,-0.0
NO,117,CoalPowerPlant,Gas,-0.0
DK,117,CoalPowerPlant,Gas,-0.0
UK,117,CoalPowerPlant,Gas,-0.0
DE,118,CoalPowerPlant,Gas,-0.0
FR,118,CoalPowerPlant,Gas,-0.0
NO,118,CoalPowerPlant,Gas,-0.0
DK,118,CoalPowerPlant,Gas,-0.0
UK,118,CoalPowerPlant,Gas,-0.0
DE,119,CoalPowerPlant,Gas,-0.0
FR,119,CoalPowerPlant,Gas,-0.0
NO,119,CoalPowerPlant,Gas,-0.0
DK,119,CoalPowerPlant,Gas,-0.0
UK,119,CoalPowerPlant,Gas,-0.0
DE,120,CoalPowerPlant,Gas,-0.0
FR,120,CoalPowerPlant,Gas,-0.0
NO,120,CoalPowerPlant,Gas,-0.0
DK,120,CoalPowerPlant,Gas,-0.0
UK,120,CoalPowerPlant,Gas,-0.0
DE,1,GasPowerPlant,Gas,0.0
FR,1,GasPowerPlant,Gas,-0.6433239885539734
NO,1,GasPowerPlant,Gas,0.0
DK,1,GasPowerPlant,Gas,0.0
UK,1,GasPowerPlant,Gas,0.0
DE,2,GasPowerPlant,Gas,0.0
FR,2,GasPowerPlant,Gas,-20.819962956000325
NO,2,GasPowerPlant,Gas,-6.619717067035066
DK,2,GasPowerPlant,Gas,0.0
UK,2,GasPowerPlant,Gas,0.0
DE,3,GasPowerPlant,Gas,0.0
FR,3,GasPowerPlant,Gas,-20.819962956000325
NO,3,GasPowerPlant,Gas,-6.619717067035066
DK,3,GasPowerPlant,Gas,0.0
UK,3,GasPowerPlant,Gas,0.0
DE,4,GasPowerPlant,Gas,0.0
FR,4,GasPowerPlant,Gas,-20.819962956000325
NO,4,GasPowerPlant,Gas,-6.619717067035066
DK,4,GasPowerPlant,Gas,0.0
UK,4,GasPowerPlant,Gas,0.0
DE,5,GasPowerPlant,Gas,0.0
FR,5,GasPowerPlant,Gas,-15.41682074000001
NO,5,GasPowerPlant,Gas,-6.619717067035066
DK,5,GasPowerPlant,Gas,0.0
UK,5,GasPowerPlant,Gas,0.0
DE,6,GasPowerPlant,Gas,0.0
FR,6,GasPowerPlant,Gas,-4.861138489687121
NO,6,GasPowerPlant,Gas,-6.619717067035066
DK,6,GasPowerPlant,Gas,0.0
UK,6,GasPowerPlant,Gas,0.0
DE,7,GasPowerPlant,Gas,0.0
FR,7,GasPowerPlant,Gas,-20.819962956000325
NO,7,GasPowerPlant,Gas,-6.619717067035066
DK,7,GasPowerPlant,Gas,0.0
UK,7,GasPowerPlant,Gas,0.0
DE,8,GasPowerPlant,Gas,0.0
FR,8,GasPowerPlant,Gas,-8.835288793333332
NO,8,GasPowerPlant,Gas,-6.619717067035066
DK,8,GasPowerPlant,Gas,0.0
UK,8,GasPowerPlant,Gas,0.0
DE,9,GasPowerPlant,Gas,0.0
FR,9,GasPowerPlant,Gas,-3.403554503333341
NO,9,GasPowerPlant,Gas,-6.619717067035066
DK,9,GasPowerPlant,Gas,0.0
UK,9,GasPowerPlant,Gas,0.0
DE,10,GasPowerPlant,Gas,0.0
FR,10,GasPowerPlant,Gas,-9.806013201676073
NO,10,GasPowerPlant,Gas,-6.619717067035066
DK,10,GasPowerPlant,Gas,0.0
UK,10,GasPowerPlant,Gas,0.0
DE,11,GasPowerPlant,Gas,0.0
FR,11,GasPowerPlant,Gas,0.0
NO,11,GasPowerPlant,Gas,-6.619717067035066
DK,11,GasPowerPlant,Gas,0.0
UK,11,GasPowerPlant,Gas,0.0
DE,12,GasPowerPlant,Gas,0.0
FR,12,GasPowerPlant,Gas,0.0
NO,12,GasPowerPlant,Gas,-6.619717067035066
DK,12,GasPowerPlant,Gas,0.0
UK,12,GasPowerPlant,Gas,0.0
DE,13,GasPowerPlant,Gas,0.0
FR,13,GasPowerPlant,Gas,-20.819962956000325
NO,13,GasPowerPlant,Gas,-6.619717067035066
DK,13,GasPowerPlant,Gas,0.0
UK,13,GasPowerPlant,Gas,0.0
DE,14,GasPowerPlant,Gas,0.0
FR,14,GasPowerPlant,Gas,-20.819962956000325
NO,14,GasPowerPlant,Gas,-6.619717067035066
DK,14,GasPowerPlant,Gas,0.0
UK,14,GasPowerPlant,Gas,0.0
DE,15,GasPowerPlant,Gas,0.0
FR,15,GasPowerPlant,Gas,-20.819962956000325
NO,15,GasPowerPlant,Gas,-6.619717067035066
DK,15,GasPowerPlant,Gas,0.0
UK,15,GasPowerPlant,Gas,0.0
DE,16,GasPowerPlant,Gas,0.0
FR,16,GasPowerPlant,Gas,-20.819962956000325
NO,16,GasPowerPlant,Gas,-6.619717067035066
DK,16,GasPowerPlant,Gas,0.0
UK,16,GasPowerPlant,Gas,0.0
DE,17,GasPowerPlant,Gas,0.0
FR,17,GasPowerPlant,Gas,-20.819962956000325
NO,17,GasPowerPlant,Gas,-6.619717067035066
DK,17,GasPowerPlant,Gas,0.0
UK,17,GasPowerPlant,Gas,0.0
DE,18,GasPowerPlant,Gas,0.0
FR,18,GasPowerPlant,Gas,-20.819962956000325
NO,18,GasPowerPlant,Gas,-6.619717067035066
DK,18,GasPowerPlant,Gas,0.0
UK,18,GasPowerPlant,Gas,0.0
DE,19,GasPowerPlant,Gas,0.0
FR,19,GasPowerPlant,Gas,-20.819962956000325
NO,19,GasPowerPlant,Gas,-6.619717067035066
DK,19,GasPowerPlant,Gas,0.0
UK,19,GasPowerPlant,Gas,0.0
DE,20,GasPowerPlant,Gas,0.0
FR,20,GasPowerPlant,Gas,-20.819962956000325
NO,20,GasPowerPlant,Gas,0.0
DK,20,GasPowerPlant,Gas,0.0
UK,20,GasPowerPlant,Gas,0.0
DE,21,GasPowerPlant,Gas,0.0
FR,21,GasPowerPlant,Gas,-20.819962956000325
NO,21,GasPowerPlant,Gas,0.0
DK,21,GasPowerPlant,Gas,0.0
UK,21,GasPowerPlant,Gas,0.0
DE,22,GasPowerPlant,Gas,0.0
FR,22,GasPowerPlant,Gas,-20.819962956000325
NO,22,GasPowerPlant,Gas,-0.24706323963160237
DK,22,GasPowerPlant,Gas,0.0
UK,22,GasPowerPlant,Gas,0.0
DE,23,GasPowerPlant,Gas,0.0
FR,23,GasPowerPlant,Gas,-9.531755951887293
NO,23,GasPowerPlant,Gas,-6.222563039631602
DK,23,GasPowerPlant,Gas,0.0
UK,23,GasPowerPlant,Gas,0.0
DE,24,GasPowerPlant,Gas,0.0
FR,24,GasPowerPlant,Gas,-20.11228300855397
NO,24,GasPowerPlant,Gas,-5.291583119868401
DK,24,GasPowerPlant,Gas,0.0
UK,24,GasPowerPlant,Gas,0.0
DE,25,GasPowerPlant,Gas,0.0
FR,25,GasPowerPlant,Gas,-19.63563064
NO,25,GasPowerPlant,Gas,-6.114217067035067
DK,25,GasPowerPlant,Gas,0.0
UK,25,GasPowerPlant,Gas,0.0
DE,26,GasPowerPlant,Gas,0.0
FR,26,GasPowerPlant,Gas,-20.819962956000325
NO,26,GasPowerPlant,Gas,-3.4220583216666665
DK,26,GasPowerPlant,Gas,0.0
UK,26,GasPowerPlant,Gas,0.0
DE,27,GasPowerPlant,Gas,0.0
FR,27,GasPowerPlant,Gas,0.0
NO,27,GasPowerPlant,Gas,0.0
DK,27,GasPowerPlant,Gas,0.0
UK,27,GasPowerPlant,Gas,0.0
DE,28,GasPowerPlant,Gas,0.0
FR,28,GasPowerPlant,Gas,0.0
NO,28,GasPowerPlant,Gas,0.0
DK,28,GasPowerPlant,Gas,0.0
UK,28,GasPowerPlant,Gas,0.0
DE,29,GasPowerPlant,Gas,0.0
FR,29,GasPowerPlant,Gas,0.0
NO,29,GasPowerPlant,Gas,0.0
DK,29,GasPowerPlant,Gas,0.0
UK,29,GasPowerPlant,Gas,0.0
DE,30,GasPowerPlant,Gas,0.0
FR,30,GasPowerPlant,Gas,0.0
NO,30,GasPowerPlant,Gas,0.0
DK,30,GasPowerPlant,Gas,0.0
UK,30,GasPowerPlant,Gas,0.0
DE,31,GasPowerPlant,Gas,0.0
FR,31,GasPowerPlant,Gas,0.0
NO,31,GasPowerPlant,Gas,0.0
DK,31,GasPowerPlant,Gas,0.0
UK,31,GasPowerPlant,Gas,0.0
DE,32,GasPowerPlant,Gas,0.0
FR,32,GasPowerPlant,Gas,0.0
NO,32,GasPowerPlant,Gas,0.0
DK,32,GasPowerPlant,Gas,0.0
UK,32,GasPowerPlant,Gas,0.0
DE,33,GasPowerPlant,Gas,0.0
FR,33,GasPowerPlant,Gas,0.0
NO,33,GasPowerPlant,Gas,-2.81045063
DK,33,GasPowerPlant,Gas,0.0
UK,33,GasPowerPlant,Gas,0.0
DE,34,GasPowerPlant,Gas,0.0
FR,34,GasPowerPlant,Gas,0.0
NO,34,GasPowerPlant,Gas,-3.2334802033333334
DK,34,GasPowerPlant,Gas,0.0
UK,34,GasPowerPlant,Gas,0.0
DE,35,GasPowerPlant,Gas,0.0
FR,35,GasPowerPlant,Gas,0.0
NO,35,GasPowerPlant,Gas,0.0
DK,35,GasPowerPlant,Gas,0.0
UK,35,GasPowerPlant,Gas,0.0
DE,36,GasPowerPlant,Gas,0.0
FR,36,GasPowerPlant,Gas,0.0
NO,36,GasPowerPlant,Gas,0.0
DK,36,GasPowerPlant,Gas,0.0
UK,36,GasPowerPlant,Gas,0.0
DE,37,GasPowerPlant,Gas,0.0
FR,37,GasPowerPlant,Gas,0.0
NO,37,GasPowerPlant,Gas,0.0
DK,37,GasPowerPlant,Gas,0.0
UK,37,GasPowerPlant,Gas,0.0
DE,38,GasPowerPlant,Gas,0.0
FR,38,GasPowerPlant,Gas,-18.818085840000002
NO,38,GasPowerPlant,Gas,0.0
DK,38,GasPowerPlant,Gas,0.0
UK,38,GasPowerPlant,Gas,0.0
DE,39,GasPowerPlant,Gas,0.0
FR,39,GasPowerPlant,Gas,-10.25668845666666
NO,39,GasPowerPlant,Gas,0.0
DK,39,GasPowerPlant,Gas,0.0
UK,39,GasPowerPlant,Gas,0.0
DE,40,GasPowerPlant,Gas,0.0
FR,40,GasPowerPlant,Gas,-20.819962956000325
NO,40,GasPowerPlant,Gas,-6.339242919631603
DK,40,GasPowerPlant,Gas,0.0
UK,40,GasPowerPlant,Gas,0.0
DE,41,GasPowerPlant,Gas,0.0
FR,41,GasPowerPlant,Gas,-12.498156346540814
NO,41,GasPowerPlant,Gas,0.0
DK,41,GasPowerPlant,Gas,0.0
UK,41,GasPowerPlant,Gas,0.0
DE,42,GasPowerPlant,Gas,0.0
FR,42,GasPowerPlant,Gas,0.0
NO,42,GasPowerPlant,Gas,0.0
DK,42,GasPowerPlant,Gas,0.0
UK,42,GasPowerPlant,Gas,0.0
DE,43,GasPowerPlant,Gas,0.0
FR,43,GasPowerPlant,Gas,-13.757557986666665
NO,43,GasPowerPlant,Gas,-5.78257244
DK,43,GasPowerPlant,Gas,0.0
UK,43,GasPowerPlant,Gas,0.0
DE,44,GasPowerPlant,Gas,0.0
FR,44,GasPowerPlant,Gas,0.0
NO,44,GasPowerPlant,Gas,-4.035547159631603
DK,44,GasPowerPlant,Gas,0.0
UK,44,GasPowerPlant,Gas,0.0
DE,45,GasPowerPlant,Gas,0.0
FR,45,GasPowerPlant,Gas,-2.25910794666666
NO,45,GasPowerPlant,Gas,-4.671245199631602
DK,45,GasPowerPlant,Gas,0.0
UK,45,GasPowerPlant,Gas,0.0
DE,46,GasPowerPlant,Gas,0.0
FR,46,GasPowerPlant,Gas,-15.209378108112709
NO,46,GasPowerPlant,Gas,-6.619717067035066
DK,46,GasPowerPlant,Gas,0.0
UK,46,GasPowerPlant,Gas,0.0
DE,47,GasPowerPlant,Gas,0.0
FR,47,GasPowerPlant,Gas,-20.819962956000325
NO,47,GasPowerPlant,Gas,-3.9861966853684034
DK,47,GasPowerPlant,Gas,0.0
UK,47,GasPowerPlant,Gas,0.0
DE,48,GasPowerPlant,Gas,0.0
FR,48,GasPowerPlant,Gas,-20.819962956000325
NO,48,GasPowerPlant,Gas,-6.619717067035066
DK,48,GasPowerPlant,Gas,0.0
UK,48,GasPowerPlant,Gas,0.0
DE,49,GasPowerPlant,Gas,0.0
FR,49,GasPowerPlant,Gas,-15.53090627
NO,49,GasPowerPlant,Gas,-5.957426504631604
DK,49,GasPowerPlant,Gas,0.0
UK,49,GasPowerPlant,Gas,0.0
DE,50,GasPowerPlant,Gas,0.0
FR,50,GasPowerPlant,Gas,0.0
NO,50,GasPowerPlant,Gas,0.0
DK,50,GasPowerPlant,Gas,0.0
UK,50,GasPowerPlant,Gas,0.0
DE,51,GasPowerPlant,Gas,0.0
FR,51,GasPowerPlant,Gas,0.0
NO,51,GasPowerPlant,Gas,0.0
DK,51,GasPowerPlant,Gas,0.0
UK,51,GasPowerPlant,Gas,0.0
DE,52,GasPowerPlant,Gas,0.0
FR,52,GasPowerPlant,Gas,0.0
NO,52,GasPowerPlant,Gas,0.0
DK,52,GasPowerPlant,Gas,0.0
UK,52,GasPowerPlant,Gas,0.0
DE,53,GasPowerPlant,Gas,0.0
FR,53,GasPowerPlant,Gas,0.0
NO,53,GasPowerPlant,Gas,0.0
DK,53,GasPowerPlant,Gas,0.0
UK,53,GasPowerPlant,Gas,0.0
DE,54,GasPowerPlant,Gas,0.0
FR,54,GasPowerPlant,Gas,0.0
NO,54,GasPowerPlant,Gas,0.0
DK,54,GasPowerPlant,Gas,0.0
UK,54,GasPowerPlant,Gas,0.0
DE,55,GasPowerPlant,Gas,0.0
FR,55,GasPowerPlant,Gas,0.0
NO,55,GasPowerPlant,Gas,0.0
DK,55,GasPowerPlant,Gas,0.0
UK,55,GasPowerPlant,Gas,0.0
DE,56,GasPowerPlant,Gas,0.0
FR,56,GasPowerPlant,Gas,0.0
NO,56,GasPowerPlant,Gas,0.0
DK,56,GasPowerPlant,Gas,0.0
UK,56,GasPowerPlant,Gas,0.0
DE,57,GasPowerPlant,Gas,0.0
FR,57,GasPowerPlant,Gas,0.0
NO,57,GasPowerPlant,Gas,0.0
DK,57,GasPowerPlant,Gas,0.0
UK,57,GasPowerPlant,Gas,0.0
DE,58,GasPowerPlant,Gas,0.0
FR,58,GasPowerPlant,Gas,0.0
NO,58,GasPowerPlant,Gas,0.0
DK,58,GasPowerPlant,Gas,0.0
UK,58,GasPowerPlant,Gas,0.0
DE,59,GasPowerPlant,Gas,0.0
FR,59,GasPowerPlant,Gas,0.0
NO,59,GasPowerPlant,Gas,0.0
DK,59,GasPowerPlant,Gas,0.0
UK,59,GasPowerPlant,Gas,0.0
DE,60,GasPowerPlant,Gas,0.0
FR,60,GasPowerPlant,Gas,0.0
NO,60,GasPowerPlant,Gas,0.0
DK,60,GasPowerPlant,Gas,0.0
UK,60,GasPowerPlant,Gas,0.0
DE,61,GasPowerPlant,Gas,0.0
FR,61,GasPowerPlant,Gas,0.0
NO,61,GasPowerPlant,Gas,0.0
DK,61,GasPowerPlant,Gas,0.0
UK,61,GasPowerPlant,Gas,0.0
DE,62,GasPowerPlant,Gas,0.0
FR,62,GasPowerPlant,Gas,0.0
NO,62,GasPowerPlant,Gas,0.0
DK,62,GasPowerPlant,Gas,0.0
UK,62,GasPowerPlant,Gas,0.0
DE,63,GasPowerPlant,Gas,0.0
FR,63,GasPowerPlant,Gas,-1.650748276666672
NO,63,GasPowerPlant,Gas,-0.3430118000000011
DK,63,GasPowerPlant,Gas,0.0
UK,63,GasPowerPlant,Gas,0.0
DE,64,GasPowerPlant,Gas,0.0
FR,64,GasPowerPlant,Gas,-7.798432300000002
NO,64,GasPowerPlant,Gas,0.0
DK,64,GasPowerPlant,Gas,0.0
UK,64,GasPowerPlant,Gas,0.0
DE,65,GasPowerPlant,Gas,0.0
FR,65,GasPowerPlant,Gas,0.0
NO,65,GasPowerPlant,Gas,0.0
DK,65,GasPowerPlant,Gas,0.0
UK,65,GasPowerPlant,Gas,0.0
DE,66,GasPowerPlant,Gas,0.0
FR,66,GasPowerPlant,Gas,0.0
NO,66,GasPowerPlant,Gas,0.0
DK,66,GasPowerPlant,Gas,0.0
UK,66,GasPowerPlant,Gas,0.0
DE,67,GasPowerPlant,Gas,0.0
FR,67,GasPowerPlant,Gas,-20.819962956000325
NO,67,GasPowerPlant,Gas,-2.6258720799999997
DK,67,GasPowerPlant,Gas,0.0
UK,67,GasPowerPlant,Gas,0.0
DE,68,GasPowerPlant,Gas,0.0
FR,68,GasPowerPlant,Gas,-20.819962956000325
NO,68,GasPowerPlant,Gas,0.0
DK,68,GasPowerPlant,Gas,0.0
UK,68,GasPowerPlant,Gas,0.0
DE,69,GasPowerPlant,Gas,0.0
FR,69,GasPowerPlant,Gas,-6.547747230000004
NO,69,GasPowerPlant,Gas,-6.18304
DK,69,GasPowerPlant,Gas,0.0
UK,69,GasPowerPlant,Gas,0.0
DE,70,GasPowerPlant,Gas,0.0
FR,70,GasPowerPlant,Gas,-0.7225370100000088
NO,70,GasPowerPlant,Gas,0.0
DK,70,GasPowerPlant,Gas,0.0
UK,70,GasPowerPlant,Gas,0.0
DE,71,GasPowerPlant,Gas,0.0
FR,71,GasPowerPlant,Gas,-20.819962956000325
NO,71,GasPowerPlant,Gas,0.0
DK,71,GasPowerPlant,Gas,0.0
UK,71,GasPowerPlant,Gas,0.0
DE,72,GasPowerPlant,Gas,0.0
FR,72,GasPowerPlant,Gas,-20.819962956000325
NO,72,GasPowerPlant,Gas,-2.756378538701734
DK,72,GasPowerPlant,Gas,0.0
UK,72,GasPowerPlant,Gas,0.0
DE,73,GasPowerPlant,Gas,0.0
FR,73,GasPowerPlant,Gas,-1.9387326085539716
NO,73,GasPowerPlant,Gas,-2.5366941207368003
DK,73,GasPowerPlant,Gas,0.0
UK,73,GasPowerPlant,Gas,0.0
DE,74,GasPowerPlant,Gas,0.0
FR,74,GasPowerPlant,Gas,0.0
NO,74,GasPowerPlant,Gas,0.0
DK,74,GasPowerPlant,Gas,0.0
UK,74,GasPowerPlant,Gas,0.0
DE,75,GasPowerPlant,Gas,0.0
FR,75,GasPowerPlant,Gas,0.0
NO,75,GasPowerPlant,Gas,0.0
DK,75,GasPowerPlant,Gas,0.0
UK,75,GasPowerPlant,Gas,0.0
DE,76,GasPowerPlant,Gas,0.0
FR,76,GasPowerPlant,Gas,0.0
NO,76,GasPowerPlant,Gas,0.0
DK,76,GasPowerPlant,Gas,0.0
UK,76,GasPowerPlant,Gas,0.0
DE,77,GasPowerPlant,Gas,0.0
FR,77,GasPowerPlant,Gas,0.0
NO,77,GasPowerPlant,Gas,0.0
DK,77,GasPowerPlant,Gas,0.0
UK,77,GasPowerPlant,Gas,0.0
DE,78,GasPowerPlant,Gas,0.0
FR,78,GasPowerPlant,Gas,0.0
NO,78,GasPowerPlant,Gas,0.0
DK,78,GasPowerPlant,Gas,0.0
UK,78,GasPowerPlant,Gas,0.0
DE,79,GasPowerPlant,Gas,0.0
FR,79,GasPowerPlant,Gas,0.0
NO,79,GasPowerPlant,Gas,0.0
DK,79,GasPowerPlant,Gas,0.0
UK,79,GasPowerPlant,Gas,0.0
DE,80,GasPowerPlant,Gas,0.0
FR,80,GasPowerPlant,Gas,0.0
NO,80,GasPowerPlant,Gas,0.0
DK,80,GasPowerPlant,Gas,0.0
UK,80,GasPowerPlant,Gas,0.0
DE,81,GasPowerPlant,Gas,0.0
FR,81,GasPowerPlant,Gas,0.0
NO,81,GasPowerPlant,Gas,0.0
DK,81,GasPowerPlant,Gas,0.0
UK,81,GasPowerPlant,Gas,0.0
DE,82,GasPowerPlant,Gas,0.0
FR,82,GasPowerPlant,Gas,0.0
NO,82,GasPowerPlant,Gas,0.0
DK,82,GasPowerPlant,Gas,0.0
UK,82,GasPowerPlant,Gas,0.0
DE,83,GasPowerPlant,Gas,0.0
FR,83,GasPowerPlant,Gas,0.0
NO,83,GasPowerPlant,Gas,-6.619717067035066
DK,83,GasPowerPlant,Gas,0.0
UK,83,GasPowerPlant,Gas,0.0
DE,84,GasPowerPlant,Gas,0.0
FR,84,GasPowerPlant,Gas,0.0
NO,84,GasPowerPlant,Gas,-6.619717067035066
DK,84,GasPowerPlant,Gas,0.0
UK,84,GasPowerPlant,Gas,0.0
DE,85,GasPowerPlant,Gas,0.0
FR,85,GasPowerPlant,Gas,0.0
NO,85,GasPowerPlant,Gas,-6.54944948
DK,85,GasPowerPlant,Gas,0.0
UK,85,GasPowerPlant,Gas,0.0
DE,86,GasPowerPlant,Gas,0.0
FR,86,GasPowerPlant,Gas,0.0
NO,86,GasPowerPlant,Gas,-4.879449867035065
DK,86,GasPowerPlant,Gas,0.0
UK,86,GasPowerPlant,Gas,0.0
DE,87,GasPowerPlant,Gas,0.0
FR,87,GasPowerPlant,Gas,-17.05540798978619
NO,87,GasPowerPlant,Gas,0.0
DK,87,GasPowerPlant,Gas,0.0
UK,87,GasPowerPlant,Gas,0.0
DE,88,GasPowerPlant,Gas,0.0
FR,88,GasPowerPlant,Gas,-17.753808404845497
NO,88,GasPowerPlant,Gas,-4.1331288987017345
DK,88,GasPowerPlant,Gas,0.0
UK,88,GasPowerPlant,Gas,0.0
DE,89,GasPowerPlant,Gas,0.0
FR,89,GasPowerPlant,Gas,-3.710789041887301
NO,89,GasPowerPlant,Gas,0.0
DK,89,GasPowerPlant,Gas,0.0
UK,89,GasPowerPlant,Gas,0.0
DE,90,GasPowerPlant,Gas,0.0
FR,90,GasPowerPlant,Gas,-20.819962956000325
NO,90,GasPowerPlant,Gas,-0.4425985866666675
DK,90,GasPowerPlant,Gas,0.0
UK,90,GasPowerPlant,Gas,0.0
DE,91,GasPowerPlant,Gas,0.0
